,Weight class,Round,f1_Height_cm,f1_Wins,f1_Losses,f1_Reach,f1_DOB,f1_SLpM,f1_Str. Acc.,f1_SApM,f1_Str. Def,f1_TD Avg.,f1_TD Acc.,f1_TD Def.,f1_Sub. Avg.,f2_Height_cm,f2_Wins,f2_Losses,f2_Reach,f2_DOB,f2_SLpM,f2_Str. Acc.,f2_SApM,f2_Str. Def,f2_TD Avg.,f2_TD Acc.,f2_TD Def.,f2_Sub. Avg.,Method_DEC,Method_KO/TKO,Method_SUB,f1_STANCE_Orthodox,f1_STANCE_Southpaw,f1_STANCE_Switch,f1_STANCE_unk,f2_STANCE_Orthodox,f2_STANCE_Southpaw,f2_STANCE_Switch,f2_STANCE_unk,winner
2946,7.0,3.0,154.94,35.0,15.0,74.0,1984.0,4.22,48.0,3.01,65.0,1.54,59.0,75.0,0.3,172.72,18.0,10.0,72.0,1985.0,2.88,38.0,2.98,57.0,2.04,41.0,60.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2947,10.0,3.0,193.04,11.0,6.0,79.0,1982.0,2.97,40.0,3.81,51.0,2.64,41.0,52.0,0.0,187.96,10.0,7.0,76.0,1980.0,4.26,50.0,3.35,55.0,4.49,41.0,28.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2948,8.0,3.0,187.96,31.0,12.0,75.0,1984.0,5.16,48.0,3.58,61.0,0.92,41.0,64.0,0.2,182.88,18.0,5.0,74.8,1985.0,2.73,29.0,4.37,55.0,0.0,0.0,37.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2949,8.0,3.0,154.94,10.0,4.0,65.0,1988.0,2.83,37.0,4.74,57.0,1.55,66.0,80.0,0.0,154.94,19.0,4.0,71.0,1986.0,3.22,45.0,3.04,54.0,2.08,35.0,50.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2950,0.0,3.0,165.1,9.0,5.0,65.0,1982.0,1.94,44.0,2.11,55.0,1.72,31.0,70.0,0.0,167.64,16.0,4.0,65.0,1987.0,6.3,48.0,3.08,64.0,0.28,62.0,81.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2951,6.0,3.0,175.26,11.0,2.0,69.0,1984.0,2.79,46.0,1.47,63.0,2.37,26.0,16.0,2.4,154.94,29.0,16.0,70.0,1987.0,3.21,41.0,2.96,54.0,0.47,21.0,55.0,1.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2952,6.0,1.0,175.26,22.0,5.0,74.0,1988.0,5.32,49.0,4.54,54.0,0.7,55.0,67.0,0.0,170.18,22.0,11.0,64.0,1987.0,2.94,47.0,3.38,62.0,3.21,68.0,80.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2953,8.0,2.0,154.94,17.0,5.0,72.0,1988.0,1.71,57.0,3.33,49.0,1.72,55.0,66.0,0.9,182.88,24.0,7.0,75.0,1984.0,2.58,32.0,2.83,55.0,0.68,28.0,65.0,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2954,4.0,3.0,165.1,13.0,5.0,64.0,1984.0,3.59,39.0,3.25,67.0,2.08,30.0,88.0,0.0,167.64,25.0,14.0,68.0,1978.0,3.02,31.0,4.63,55.0,2.47,44.0,58.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2955,7.0,2.0,172.72,34.0,14.0,66.0,1981.0,1.02,31.0,2.89,50.0,0.83,16.0,46.0,0.8,154.94,23.0,6.0,70.0,1986.0,3.06,35.0,2.88,64.0,1.98,26.0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2956,10.0,1.0,154.94,11.0,5.0,72.0,1987.0,2.25,32.0,2.82,65.0,2.64,23.0,16.0,0.0,154.94,16.0,8.0,73.0,1983.0,1.84,39.0,2.86,56.0,2.02,34.0,100.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2957,4.0,3.0,162.56,22.0,12.0,65.0,1983.0,2.34,26.0,3.16,68.0,1.76,21.0,60.0,0.0,162.56,16.0,13.0,64.0,1979.0,3.56,41.0,3.79,58.0,0.78,27.0,53.0,1.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2958,9.0,2.0,185.42,17.0,4.0,75.0,1987.0,2.49,44.0,3.01,55.0,2.46,23.0,83.0,0.4,190.5,5.0,1.0,75.2,1983.0,4.44,58.0,1.29,72.0,1.75,25.0,40.0,3.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2959,9.0,3.0,187.96,16.0,7.0,76.0,1983.0,1.16,46.0,3.26,32.0,0.62,7.0,66.0,0.3,190.5,15.0,10.0,75.0,1981.0,3.29,55.0,3.31,51.0,1.7,32.0,60.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2960,10.0,1.0,190.5,8.0,5.0,74.0,1981.0,5.61,59.0,5.44,45.0,1.67,28.0,0.0,1.7,190.5,27.0,8.0,77.0,1992.0,4.33,56.0,2.52,43.0,1.34,33.0,55.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2961,4.0,1.0,154.94,12.0,2.0,69.0,1988.0,2.13,46.0,2.81,46.0,2.88,47.0,71.0,1.3,162.56,11.0,5.0,64.0,1984.0,1.99,36.0,2.96,55.0,1.06,33.0,40.0,2.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2962,7.0,2.0,172.72,32.0,16.0,71.0,1983.0,2.65,40.0,2.92,59.0,1.63,43.0,47.0,1.8,185.42,36.0,16.0,73.0,1983.0,4.43,46.0,4.49,53.0,1.18,33.0,74.0,1.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2963,7.0,1.0,154.94,18.0,9.0,70.0,1981.0,5.33,39.0,3.54,61.0,1.82,33.0,79.0,1.0,154.94,22.0,9.0,75.0,1986.0,4.16,44.0,4.15,59.0,0.42,44.0,78.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2964,7.0,2.0,154.94,11.0,5.0,72.0,1985.0,3.39,36.0,3.93,59.0,0.0,0.0,70.0,1.8,172.72,12.0,7.0,70.0,1982.0,3.42,43.0,2.96,68.0,2.43,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2965,4.0,3.0,165.1,9.0,5.0,65.0,1986.0,3.81,32.0,5.72,59.0,4.21,58.0,75.0,0.0,160.02,31.0,9.0,67.0,1990.0,5.36,40.0,4.27,56.0,0.56,58.0,67.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2966,6.0,3.0,182.88,13.0,6.0,71.0,1988.0,3.76,42.0,3.07,60.0,0.92,28.0,71.0,0.5,182.88,19.0,3.0,72.0,1988.0,2.87,35.0,4.14,60.0,0.0,0.0,76.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2967,2.0,1.0,154.94,3.0,5.0,73.0,1986.0,4.83,53.0,4.43,57.0,1.27,36.0,50.0,1.9,175.26,10.0,7.0,66.0,1982.0,7.56,40.0,8.41,51.0,0.0,0.0,62.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2968,5.0,3.0,167.64,8.0,4.0,67.0,1982.0,3.05,38.0,3.2,57.0,0.22,6.0,50.0,0.0,170.18,20.0,3.0,71.0,1989.0,4.84,49.0,2.2,63.0,1.77,24.0,41.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2969,7.0,1.0,172.72,16.0,3.0,72.0,1979.0,0.88,64.0,1.14,46.0,2.2,33.0,50.0,1.6,172.72,10.0,6.0,69.0,1985.0,1.64,29.0,1.6,67.0,0.0,0.0,31.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2970,0.0,3.0,157.48,5.0,1.0,68.2,1988.0,1.93,20.0,4.67,57.0,0.0,0.0,16.0,0.0,162.56,18.0,5.0,63.0,1988.0,3.31,41.0,4.57,57.0,3.03,42.0,58.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2971,6.0,3.0,167.64,23.0,9.0,68.0,1981.0,3.7,39.0,2.71,66.0,2.28,31.0,65.0,0.3,175.26,16.0,14.0,70.0,1978.0,2.76,48.0,3.2,56.0,1.19,55.0,74.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2972,10.0,1.0,190.5,14.0,5.0,79.0,1989.0,4.43,46.0,2.22,59.0,4.89,50.0,83.0,0.0,195.58,7.0,6.0,76.2,1986.0,7.73,45.0,6.82,49.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2973,11.0,1.0,190.5,7.0,4.0,78.4,1986.0,4.13,66.0,2.92,54.0,0.67,33.0,66.0,0.7,190.5,25.0,7.0,79.0,1985.0,2.59,50.0,2.16,44.0,0.52,26.0,54.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2974,4.0,3.0,170.18,11.0,5.0,66.0,1992.0,3.56,51.0,2.16,55.0,3.42,63.0,82.0,0.5,165.1,19.0,8.0,65.0,1988.0,2.94,44.0,2.17,56.0,3.01,36.0,52.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2975,7.0,3.0,175.26,18.0,6.0,77.0,1992.0,3.9,42.0,3.23,51.0,3.21,43.0,75.0,0.8,154.94,21.0,10.0,70.0,1985.0,3.54,49.0,2.99,59.0,0.63,40.0,61.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2976,5.0,3.0,170.18,19.0,4.0,68.6,1986.0,1.6,28.0,3.08,59.0,0.47,11.0,66.0,0.9,170.18,13.0,6.0,69.0,1983.0,2.08,37.0,3.17,58.0,2.38,22.0,50.0,1.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2977,10.0,3.0,154.94,10.0,3.0,72.0,1988.0,2.03,19.0,2.83,64.0,3.0,54.0,100.0,1.5,193.04,15.0,6.0,79.0,1984.0,2.42,49.0,1.6,53.0,0.0,0.0,28.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2978,4.4,3.0,170.18,6.0,8.0,67.0,1988.0,2.28,34.0,3.58,50.0,0.67,21.0,33.0,0.8,175.26,6.0,3.0,67.6,1990.0,1.33,27.0,3.33,60.0,1.5,50.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2979,9.0,5.0,185.42,24.0,8.0,74.0,1978.0,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,187.96,15.0,6.0,78.0,1984.0,3.03,43.0,3.14,52.0,3.92,47.0,65.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2980,2.0,1.0,170.18,12.0,2.0,66.0,1987.0,4.17,52.0,4.14,44.0,6.26,68.0,50.0,4.8,167.64,20.0,11.0,68.0,1984.0,4.55,47.0,4.5,55.0,0.94,42.0,34.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2981,9.0,3.0,187.96,21.0,9.0,76.0,1984.0,4.27,48.0,2.33,55.0,0.7,38.0,66.0,0.1,182.88,18.0,9.0,79.0,1984.0,3.34,51.0,3.54,53.0,0.67,38.0,69.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2982,5.0,3.0,154.94,18.0,12.0,73.0,1988.0,4.1,50.0,2.82,65.0,0.57,78.0,64.0,0.8,167.64,35.0,11.0,67.0,1979.0,2.65,40.0,2.59,64.0,1.54,30.0,58.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2983,8.0,3.0,187.96,21.0,11.0,78.0,1982.0,1.93,38.0,2.63,50.0,2.0,68.0,81.0,0.9,154.94,15.0,5.0,74.0,1984.0,3.72,47.0,3.02,52.0,1.37,26.0,57.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2984,9.0,3.0,175.26,15.0,2.0,71.6,1987.0,1.18,46.0,2.27,56.0,3.0,37.0,66.0,0.3,187.96,24.0,13.0,75.0,1986.0,3.57,44.0,2.96,56.0,0.27,19.0,57.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2985,5.0,1.0,172.72,19.0,4.0,71.0,1987.0,5.58,43.0,3.57,61.0,1.2,40.0,53.0,0.6,185.42,15.0,13.0,72.0,1981.0,3.43,34.0,2.47,60.0,1.05,57.0,59.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2986,9.0,3.0,187.96,14.0,4.0,74.0,1981.0,4.56,32.0,4.46,62.0,0.74,33.0,80.0,0.0,182.88,9.0,4.0,71.4,1986.0,3.27,29.0,4.4,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2987,6.0,5.0,172.72,27.0,12.0,70.0,1983.0,4.63,50.0,3.66,60.0,1.08,51.0,60.0,0.5,175.26,28.0,18.0,71.0,1986.0,3.18,40.0,3.06,58.0,1.16,38.0,65.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2988,8.0,3.0,182.88,13.0,5.0,75.0,1986.0,3.56,35.0,3.8,57.0,1.16,19.0,82.0,0.2,175.26,17.0,7.0,71.0,1991.0,3.52,42.0,3.24,57.0,1.16,37.0,62.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2989,9.0,3.0,185.42,13.0,8.0,78.0,1985.0,1.9,42.0,2.44,53.0,2.69,53.0,84.0,0.5,185.42,9.0,4.0,76.0,1986.0,2.39,40.0,3.01,50.0,0.53,37.0,72.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2990,6.0,3.0,172.72,20.0,8.0,71.0,1982.0,3.13,47.0,2.87,57.0,1.84,33.0,46.0,0.9,172.72,23.0,6.0,69.0,1984.0,2.08,41.0,3.31,55.0,2.5,39.0,76.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2991,9.0,3.0,190.5,9.0,3.0,77.0,1987.0,1.36,33.0,3.92,45.0,3.07,37.0,0.0,0.5,187.96,11.0,6.0,77.0,1986.0,3.36,42.0,3.44,56.0,1.02,35.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2992,7.0,3.0,175.26,15.0,2.0,72.0,1985.0,1.62,47.0,3.45,48.0,3.17,40.0,0.0,1.1,154.94,9.0,5.0,71.0,1988.0,2.39,48.0,3.86,40.0,0.0,0.0,79.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2993,7.0,1.0,175.26,17.0,4.0,74.0,1985.0,4.7,37.0,3.38,56.0,0.81,24.0,66.0,0.8,182.88,7.0,4.0,71.0,1987.0,1.64,41.0,2.3,51.0,4.09,36.0,25.0,1.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2994,5.0,1.0,154.94,15.0,7.0,71.0,1987.0,2.47,31.0,2.54,63.0,1.85,38.0,58.0,0.4,154.94,21.0,13.0,71.0,1983.0,4.53,50.0,1.75,63.0,1.83,62.0,62.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2995,9.0,3.0,190.5,10.0,4.0,78.0,1991.0,3.51,23.0,5.32,57.0,0.0,0.0,58.0,0.0,182.88,9.0,2.0,73.0,1983.0,4.67,51.0,4.41,62.0,1.99,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2996,4.0,1.0,162.56,13.0,5.0,63.0,1993.0,1.52,52.0,1.93,48.0,3.89,50.0,46.0,1.0,172.72,13.0,10.0,74.0,1983.0,1.27,32.0,2.55,42.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2997,9.0,1.0,182.88,35.0,19.0,74.0,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,187.96,16.0,9.0,75.0,1981.0,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2998,11.0,3.0,187.96,14.0,4.0,75.0,1986.0,2.08,46.0,1.52,59.0,1.83,41.0,66.0,0.1,193.04,22.0,5.0,81.0,1977.0,2.47,57.0,2.68,48.0,2.2,47.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2999,6.0,2.0,154.94,29.0,10.0,73.0,1983.0,2.42,42.0,2.12,65.0,2.55,56.0,54.0,0.6,154.94,31.0,8.0,74.0,1989.0,3.26,52.0,3.01,53.0,2.64,44.0,57.0,2.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3000,8.0,3.0,185.42,10.0,5.0,74.0,1989.0,3.2,39.0,4.13,64.0,0.96,33.0,75.0,0.5,182.88,24.0,5.0,73.0,1990.0,4.68,41.0,3.34,61.0,0.64,34.0,83.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3001,7.0,3.0,154.94,17.0,5.0,73.0,1994.0,3.03,44.0,2.16,61.0,1.93,41.0,66.0,0.6,170.18,9.0,2.0,72.0,1988.0,1.01,69.0,3.83,35.0,0.85,33.0,63.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3002,4.0,3.0,162.56,4.0,2.0,67.4,1990.0,2.71,46.0,2.15,51.0,1.94,60.0,68.0,0.0,167.64,10.0,4.0,69.0,1983.0,3.69,46.0,4.09,57.0,3.0,45.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3003,8.0,1.0,154.94,6.0,6.0,73.0,1977.0,2.24,48.0,3.39,41.0,1.18,33.0,26.0,0.4,154.94,6.0,4.0,70.6,1987.0,1.31,30.0,4.32,43.0,0.75,50.0,50.0,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3004,8.0,2.0,190.5,25.0,9.0,80.0,1987.0,3.67,46.0,2.06,56.0,2.44,42.0,57.0,0.3,170.18,8.0,3.0,72.0,1991.0,1.29,33.0,5.5,32.0,2.66,36.0,0.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3005,10.0,3.0,190.5,17.0,13.0,76.0,1985.0,4.39,43.0,5.48,55.0,0.46,23.0,83.0,0.0,185.42,17.0,9.0,74.0,1983.0,5.46,48.0,6.77,45.0,0.0,0.0,30.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3006,4.0,5.0,162.56,15.0,6.0,65.0,1985.0,2.85,42.0,3.09,52.0,2.51,36.0,65.0,0.3,160.02,27.0,3.0,66.0,1986.0,3.43,54.0,1.66,67.0,3.35,56.0,65.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3007,8.0,3.0,182.88,19.0,4.0,76.0,1989.0,3.75,42.0,2.8,62.0,1.77,47.0,88.0,0.4,175.26,19.0,7.0,74.0,1982.0,2.36,48.0,2.76,54.0,1.06,40.0,87.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3008,10.0,3.0,185.42,12.0,7.0,74.0,1980.0,2.71,53.0,3.62,49.0,0.6,40.0,63.0,0.1,187.96,23.0,5.0,74.0,1983.0,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3009,11.0,3.0,190.5,31.0,20.0,77.0,1979.0,3.62,44.0,2.95,57.0,0.45,36.0,78.0,0.2,193.04,10.0,5.0,78.0,1983.0,2.92,37.0,2.22,57.0,2.32,46.0,72.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3010,10.0,2.0,190.5,25.0,15.0,80.0,1983.0,2.68,46.0,3.03,45.0,1.19,40.0,66.0,0.6,185.42,19.0,5.0,73.0,1981.0,3.12,66.0,2.77,46.0,0.45,28.0,87.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3011,8.0,1.0,175.26,10.0,6.0,73.0,1982.0,2.23,46.0,3.1,58.0,0.36,7.0,53.0,0.7,154.94,18.0,7.0,71.0,1981.0,1.87,44.0,3.92,41.0,1.59,20.0,28.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3012,2.0,3.0,170.18,8.0,6.0,68.0,1983.0,4.51,37.0,5.4,58.0,0.77,45.0,66.0,0.3,167.64,6.0,6.0,65.0,1986.0,2.6,33.0,3.07,58.0,0.75,25.0,53.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3013,5.0,3.0,167.64,13.0,6.0,70.0,1984.0,3.51,37.0,4.28,61.0,0.75,22.0,66.0,0.0,170.18,20.0,11.0,68.0,1979.0,3.06,41.0,2.93,62.0,1.94,60.0,82.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3014,7.0,3.0,175.26,18.0,10.0,71.0,1983.0,2.72,38.0,2.07,66.0,0.49,33.0,57.0,0.5,154.94,23.0,13.0,75.0,1984.0,2.47,42.0,1.59,64.0,1.54,37.0,62.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3015,5.0,3.0,165.1,11.0,3.0,67.0,1990.0,1.97,37.0,1.99,50.0,2.4,38.0,43.0,0.2,175.26,9.0,5.0,71.0,1983.0,2.28,44.0,4.32,40.0,2.51,34.0,42.0,1.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3016,7.0,1.0,185.42,11.0,4.0,71.8,1989.0,1.4,33.0,1.75,60.0,0.0,0.0,61.0,0.8,154.94,12.0,4.0,71.0,1985.0,2.5,39.0,2.94,52.0,2.33,40.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3017,7.0,4.0,175.26,24.0,7.0,70.0,1983.0,2.93,45.0,1.79,63.0,2.4,45.0,63.0,0.8,172.72,24.0,4.0,73.0,1986.0,1.98,34.0,2.16,65.0,3.95,41.0,61.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3018,7.0,3.0,172.72,20.0,16.0,69.0,1984.0,3.68,40.0,4.09,62.0,0.74,35.0,75.0,0.0,154.94,31.0,13.0,72.0,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3019,4.0,2.0,160.02,22.0,12.0,66.0,1984.0,3.2,40.0,3.58,61.0,0.71,28.0,82.0,0.0,167.64,19.0,7.0,66.0,1984.0,2.57,43.0,2.55,56.0,0.62,23.0,44.0,1.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3020,7.0,2.0,172.72,30.0,13.0,70.0,1984.0,3.49,46.0,3.22,61.0,1.93,37.0,58.0,0.6,172.72,21.0,6.0,73.0,1981.0,1.28,42.0,1.56,48.0,2.36,63.0,37.0,2.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3021,5.0,2.0,172.72,21.0,9.0,68.0,1984.0,2.53,34.0,3.61,54.0,2.57,25.0,80.0,0.8,172.72,17.0,6.0,68.0,1989.0,3.16,40.0,2.09,66.0,3.16,55.0,69.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3022,5.0,3.0,175.26,21.0,11.0,71.0,1981.0,1.43,41.0,1.62,64.0,1.06,20.0,18.0,1.4,167.64,18.0,5.0,69.0,1993.0,3.88,37.0,2.91,65.0,0.85,40.0,67.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3023,8.0,3.0,154.94,7.0,2.0,72.0,1988.0,3.68,51.0,2.7,56.0,1.5,33.0,61.0,0.0,182.88,19.0,13.0,74.0,1979.0,4.01,35.0,5.84,42.0,1.04,50.0,66.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3024,4.0,3.0,167.64,21.0,8.0,67.0,1985.0,2.73,28.0,3.77,63.0,3.0,45.0,36.0,0.0,165.1,15.0,12.0,66.0,1982.0,3.37,40.0,3.41,65.0,2.61,45.0,59.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3025,7.0,3.0,154.94,10.0,5.0,73.0,1984.0,3.0,40.0,3.74,60.0,0.42,33.0,50.0,1.0,154.94,12.0,7.0,69.8,1986.0,3.44,52.0,4.01,46.0,0.65,33.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3026,10.0,2.0,190.5,8.0,3.0,74.2,1983.0,2.12,37.0,3.32,64.0,0.0,0.0,50.0,0.9,187.96,10.0,7.0,76.0,1980.0,4.26,50.0,3.35,55.0,4.49,41.0,28.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3027,11.0,1.0,193.04,20.0,4.0,80.0,1982.0,4.82,53.0,3.82,54.0,1.86,34.0,68.0,0.0,185.42,23.0,11.0,75.0,1980.0,5.29,58.0,4.31,53.0,0.44,57.0,61.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
